"Hyde County, South Dakota","1,420"
"Jackson County, South Dakota","3,031"
"Jerauld County, South Dakota","2,071"
"Jones County, South Dakota","1,006"
"Kingsbury County, South Dakota","5,148"
"Lake County, South Dakota","11,200"
"Lawrence County, South Dakota","24,097"
"Lincoln County, South Dakota","44,828"
"Lyman County, South Dakota","3,755"
"McCook County, South Dakota","5,618"
"McPherson County, South Dakota","2,459"
"Marshall County, South Dakota","4,656"
"Meade County, South Dakota","25,434"
"Mellette County, South Dakota","2,048"
"Miner County, South Dakota","2,389"
"Minnehaha County, South Dakota","169,468"
"Moody County, South Dakota","6,486"
"Oglala Lakota County, South Dakota","13,586"
"Pennington County, South Dakota","100,948"
"Perkins County, South Dakota","2,982"
"Potter County, South Dakota","2,329"
"Roberts County, South Dakota","10,149"
"Sanborn County, South Dakota","2,355"
"Spink County, South Dakota","6,415"
"Stanley County, South Dakota","2,966"
"Sully County, South Dakota","1,373"
"Todd County, South Dakota","9,612"
"Tripp County, South Dakota","5,644"
"Turner County, South Dakota","8,347"
"Union County, South Dakota","14,399"
"Walworth County, South Dakota","5,438"
"Yankton County, South Dakota","22,438"
"Ziebach County, South Dakota","2,801"
"Anderson County, Tennessee","75,129"
"Bedford County, Tennessee","45,058"
"Benton County, Tennessee","16,489"
"Bledsoe County, Tennessee","12,876"
"Blount County, Tennessee","123,010"
"Bradley County, Tennessee","98,963"
"Campbell County, Tennessee","40,716"
"Cannon County, Tennessee","13,801"
"Carroll County, Tennessee","28,522"
"Carter County, Tennessee","57,424"
"Cheatham County, Tennessee","39,105"
"Chester County, Tennessee","17,131"
"Claiborne County, Tennessee","32,213"
"Clay County, Tennessee","7,861"
"Cocke County, Tennessee","35,662"
"Coffee County, Tennessee","52,796"
"Crockett County, Tennessee","14,586"
"Cumberland County, Tennessee","56,053"
"Davidson County, Tennessee","626,681"
"Decatur County, Tennessee","11,757"
"DeKalb County, Tennessee","18,723"
"Dickson County, Tennessee","49,666"
"Dyer County, Tennessee","38,335"
"Fayette County, Tennessee","38,413"
"Fentress County, Tennessee","17,959"
"Franklin County, Tennessee","41,052"
"Gibson County, Tennessee","49,683"
"Giles County, Tennessee","29,485"
"Grainger County, Tennessee","22,657"
"Greene County, Tennessee","68,831"
"Grundy County, Tennessee","13,703"
"Hamblen County, Tennessee","62,544"
"Hamilton County, Tennessee","336,463"
"Hancock County, Tennessee","6,819"
"Hardeman County, Tennessee","27,253"
"Hardin County, Tennessee","26,026"
"Hawkins County, Tennessee","56,833"
"Haywood County, Tennessee","18,787"
"Henderson County, Tennessee","27,769"
"Henry County, Tennessee","32,330"
"Hickman County, Tennessee","24,690"
"Houston County, Tennessee","8,426"
"Humphreys County, Tennessee","18,538"
"Jackson County, Tennessee","11,638"
"Jefferson County, Tennessee","51,407"
"Johnson County, Tennessee","18,244"
"Knox County, Tennessee","432,226"
"Lake County, Tennessee","7,832"
"Lauderdale County, Tennessee","27,815"
"Lawrence County, Tennessee","41,869"
"Lewis County, Tennessee","12,161"
"Lincoln County, Tennessee","33,361"
"Loudon County, Tennessee","48,556"
"McMinn County, Tennessee","52,266"
"McNairy County, Tennessee","26,075"
"Macon County, Tennessee","22,248"
"Madison County, Tennessee","98,294"
"Marion County, Tennessee","28,237"
"Marshall County, Tennessee","30,617"
"Maury County, Tennessee","80,956"
"Meigs County, Tennessee","11,753"
"Monroe County, Tennessee","44,519"
"Montgomery County, Tennessee","172,331"
"Moore County, Tennessee","6,362"
"Morgan County, Tennessee","21,987"
"Obion County, Tennessee","31,807"
"Overton County, Tennessee","22,083"
"Perry County, Tennessee","7,915"
"Pickett County, Tennessee","5,077"
"Polk County, Tennessee","16,825"
"Putnam County, Tennessee","72,321"
"Rhea County, Tennessee","31,809"
"Roane County, Tennessee","54,181"
"Robertson County, Tennessee","66,283"
"Rutherford County, Tennessee","262,604"
"Scott County, Tennessee","22,228"
"Sequatchie County, Tennessee","14,112"
"Sevier County, Tennessee","89,889"
"Shelby County, Tennessee","927,644"
"Smith County, Tennessee","19,166"
"Stewart County, Tennessee","13,324"
"Sullivan County, Tennessee","156,823"
"Sumner County, Tennessee","160,645"
"Tipton County, Tennessee","61,081"
"Trousdale County, Tennessee","7,870"
"Unicoi County, Tennessee","18,313"
"Union County, Tennessee","19,109"
"Van Buren County, Tennessee","5,548"
"Warren County, Tennessee","39,839"
"Washington County, Tennessee","122,979"
"Wayne County, Tennessee","17,021"
"Weakley County, Tennessee","35,021"
"White County, Tennessee","25,841"
"Williamson County, Tennessee","183,182"
"Wilson County, Tennessee","113,993"
"Anderson County, Texas","58,458"
"Andrews County, Texas","14,786"
"Angelina County, Texas","86,771"
"Aransas County, Texas","23,158"
"Archer County, Texas","9,054"
"Armstrong County, Texas","1,901"
"Atascosa County, Texas","44,911"
"Austin County, Texas","28,417"
"Bailey County, Texas","7,165"
"Bandera County, Texas","20,485"
"Bastrop County, Texas","74,171"
"Baylor County, Texas","3,726"
"Bee County, Texas","31,861"
"Bell County, Texas","310,235"
"Bexar County, Texas","1,714,773"
"Blanco County, Texas","10,497"
"Borden County, Texas",641
"Bosque County, Texas","18,212"
"Bowie County, Texas","92,565"
"Brazoria County, Texas","313,166"
"Brazos County, Texas","194,851"
"Brewster County, Texas","9,232"
"Briscoe County, Texas","1,637"
"Brooks County, Texas","7,223"
"Brown County, Texas","38,106"
"Burleson County, Texas","17,187"
"Burnet County, Texas","42,750"
"Caldwell County, Texas","38,066"
"Calhoun County, Texas","21,381"
"Callahan County, Texas","13,544"
"Cameron County, Texas","406,220"
"Camp County, Texas","12,401"
"Carson County, Texas","6,182"
"Cass County, Texas","30,464"
"Castro County, Texas","8,062"
"Chambers County, Texas","35,096"
"Cherokee County, Texas","50,845"
"Childress County, Texas","7,041"
"Clay County, Texas","10,752"
"Cochran County, Texas","3,127"
"Coke County, Texas","3,320"
"Coleman County, Texas","8,895"
"Collin County, Texas","782,341"
"Collingsworth County, Texas","3,057"
"Colorado County, Texas","20,874"
"Comal County, Texas","108,472"
"Comanche County, Texas","13,974"
"Concho County, Texas","4,087"
"Cooke County, Texas","38,437"
"Coryell County, Texas","75,388"
"Cottle County, Texas","1,505"
"Crane County, Texas","4,375"
"Crockett County, Texas","3,719"
"Crosby County, Texas","6,059"
"Culberson County, Texas","2,398"
"Dallam County, Texas","6,703"
"Dallas County, Texas","2,368,139"
"Dawson County, Texas","13,833"
"Deaf Smith County, Texas","19,372"
"Delta County, Texas","5,231"
"Denton County, Texas","662,614"
"DeWitt County, Texas","20,097"
"Dickens County, Texas","2,444"
"Dimmit County, Texas","9,996"
"Donley County, Texas","3,677"
"Duval County, Texas","11,782"
"Eastland County, Texas","18,583"
"Ector County, Texas","137,130"
"Edwards County, Texas","2,002"
"Ellis County, Texas","149,610"
"El Paso County, Texas","800,647"
"Erath County, Texas","37,890"
"Falls County, Texas","17,866"
"Fannin County, Texas","33,915"
"Fayette County, Texas","24,554"
"Fisher County, Texas","3,974"
"Floyd County, Texas","6,446"
"Foard County, Texas","1,336"
"Fort Bend County, Texas","585,375"
"Franklin County, Texas","10,605"
"Freestone County, Texas","19,816"
"Frio County, Texas","17,217"
"Gaines County, Texas","17,526"
"Galveston County, Texas","291,309"
"Garza County, Texas","6,461"
"Gillespie County, Texas","24,837"
"Glasscock County, Texas","1,226"
"Goliad County, Texas","7,210"
"Gonzales County, Texas","19,807"
"Gray County, Texas","22,535"
"Grayson County, Texas","120,877"
"Gregg County, Texas","121,730"
"Grimes County, Texas","26,604"
"Guadalupe County, Texas","131,533"
"Hale County, Texas","36,273"
"Hall County, Texas","3,353"
"Hamilton County, Texas","8,517"
"Hansford County, Texas","5,613"
"Hardeman County, Texas","4,139"
"Hardin County, Texas","54,635"
"Harris County, Texas","4,092,459"
"Harrison County, Texas","65,631"
"Hartley County, Texas","6,062"
"Haskell County, Texas","5,899"
"Hays County, Texas","157,107"
"Hemphill County, Texas","3,807"
"Henderson County, Texas","78,532"
"Hidalgo County, Texas","774,769"
"Hill County, Texas","35,089"
"Hockley County, Texas","22,935"
"Hood County, Texas","51,182"
"Hopkins County, Texas","35,161"
"Houston County, Texas","23,732"
"Howard County, Texas","35,012"
"Hudspeth County, Texas","3,476"
"Hunt County, Texas","86,129"
"Hutchinson County, Texas","22,150"
"Irion County, Texas","1,599"
"Jack County, Texas","9,044"
"Jackson County, Texas","14,075"
"Jasper County, Texas","35,710"
"Jeff Davis County, Texas","2,342"
"Jefferson County, Texas","252,273"
"Jim Hogg County, Texas","5,300"
"Jim Wells County, Texas","40,838"
"Johnson County, Texas","150,934"
"Jones County, Texas","20,202"
"Karnes County, Texas","14,824"
"Kaufman County, Texas","103,350"
"Kendall County, Texas","33,410"
"Kenedy County, Texas",416
"Kent County, Texas",808
"Kerr County, Texas","49,625"
"Kimble County, Texas","4,607"
"King County, Texas",286
"Kinney County, Texas","3,598"
"Kleberg County, Texas","32,061"
"Knox County, Texas","3,719"
"Lamar County, Texas","49,793"
"Lamb County, Texas","13,977"
"Lampasas County, Texas","19,677"
"La Salle County, Texas","6,886"
"Lavaca County, Texas","19,263"
"Lee County, Texas","16,612"
"Leon County, Texas","16,801"
"Liberty County, Texas","75,643"
"Limestone County, Texas","23,384"
"Lipscomb County, Texas","3,302"
"Live Oak County, Texas","11,531"
"Llano County, Texas","19,301"
"Loving County, Texas",82
"Lubbock County, Texas","278,831"
"Lynn County, Texas","5,915"
"McCulloch County, Texas","8,283"
"McLennan County, Texas","234,906"
"McMullen County, Texas",707
"Madison County, Texas","13,664"
"Marion County, Texas","10,546"
"Martin County, Texas","4,799"
"Mason County, Texas","4,012"
"Matagorda County, Texas","36,702"
"Maverick County, Texas","54,258"
"Medina County, Texas","46,006"
"Menard County, Texas","2,242"
"Midland County, Texas","136,872"
"Milam County, Texas","24,757"
"Mills County, Texas","4,936"
"Mitchell County, Texas","9,403"
"Montague County, Texas","19,719"
"Montgomery County, Texas","455,746"
"Moore County, Texas","21,904"
"Morris County, Texas","12,934"
"Motley County, Texas","1,210"
"Nacogdoches County, Texas","64,524"
"Navarro County, Texas","47,735"
"Newton County, Texas","14,445"
"Nolan County, Texas","15,216"
"Nueces County, Texas","340,223"
"Ochiltree County, Texas","10,223"
"Oldham County, Texas","2,052"
"Orange County, Texas","81,837"
"Palo Pinto County, Texas","28,111"
"Panola County, Texas","23,796"
"Parker County, Texas","116,927"
"Parmer County, Texas","10,269"
"Pecos County, Texas","15,507"
"Polk County, Texas","45,413"
"Potter County, Texas","121,073"
"Presidio County, Texas","7,818"
"Rains County, Texas","10,914"
"Randall County, Texas","120,725"
"Reagan County, Texas","3,367"
"Real County, Texas","3,309"
"Red River County, Texas","12,860"
"Reeves County, Texas","13,783"
"Refugio County, Texas","7,383"
"Roberts County, Texas",929
"Robertson County, Texas","16,622"
"Rockwall County, Texas","78,337"
"Runnels County, Texas","10,501"
"Rusk County, Texas","53,330"
"Sabine County, Texas","10,834"
"San Augustine County, Texas","8,865"
"San Jacinto County, Texas","26,384"
"San Patricio County, Texas","64,804"
"San Saba County, Texas","6,131"
"Schleicher County, Texas","3,461"
"Scurry County, Texas","16,921"
"Shackelford County, Texas","3,378"
"Shelby County, Texas","25,448"
"Sherman County, Texas","3,034"
"Smith County, Texas","209,714"
"Somervell County, Texas","8,490"
"Starr County, Texas","60,968"
"Stephens County, Texas","9,630"
"Sterling County, Texas","1,143"
"Stonewall County, Texas","1,490"
"Sutton County, Texas","4,128"
"Swisher County, Texas","7,854"
"Tarrant County, Texas","1,809,034"
"Taylor County, Texas","131,506"
"Terrell County, Texas",984
"Terry County, Texas","12,651"
"Throckmorton County, Texas","1,641"
"Titus County, Texas","32,334"
"Tom Green County, Texas","110,224"
"Travis County, Texas","1,024,266"
"Trinity County, Texas","14,585"
"Tyler County, Texas","21,766"
"Upshur County, Texas","39,309"
"Upton County, Texas","3,355"
"Uvalde County, Texas","26,405"
"Val Verde County, Texas","48,879"
"Van Zandt County, Texas","52,579"
"Victoria County, Texas","86,793"
"Walker County, Texas","67,861"
"Waller County, Texas","43,205"
"Ward County, Texas","10,658"
"Washington County, Texas","33,718"
"Webb County, Texas","250,304"
"Wharton County, Texas","41,280"
"Wheeler County, Texas","5,410"
"Wichita County, Texas","131,500"
"Wilbarger County, Texas","13,535"
"Willacy County, Texas","22,134"
"Williamson County, Texas","422,679"
"Wilson County, Texas","42,918"
"Winkler County, Texas","7,110"
"Wise County, Texas","59,127"
"Wood County, Texas","41,964"
"Yoakum County, Texas","7,879"
"Young County, Texas","18,550"
"Zapata County, Texas","14,018"
"Zavala County, Texas","11,677"
"Beaver County, Utah","6,629"
"Box Elder County, Utah","49,975"
"Cache County, Utah","112,656"
"Carbon County, Utah","21,403"
"Daggett County, Utah","1,059"
"Davis County, Utah","306,479"
"Duchesne County, Utah","18,607"
"Emery County, Utah","10,976"
"Garfield County, Utah","5,172"
"Grand County, Utah","9,225"
"Iron County, Utah","46,163"
"Juab County, Utah","10,246"
"Kane County, Utah","7,125"
"Millard County, Utah","12,503"
"Morgan County, Utah","9,469"
"Piute County, Utah","1,556"
"Rich County, Utah","2,264"
"Salt Lake County, Utah","1,029,655"
"San Juan County, Utah","14,746"
"Sanpete County, Utah","27,822"
"Sevier County, Utah","20,802"
"Summit County, Utah","36,324"
"Tooele County, Utah","58,218"
"Uintah County, Utah","32,588"
"Utah County, Utah","516,564"
"Wasatch County, Utah","23,530"
"Washington County, Utah","138,115"
"Wayne County, Utah","2,778"
"Weber County, Utah","231,236"
"Addison County, Vermont","36,821"
"Bennington County, Vermont","37,125"
"Caledonia County, Vermont","31,227"
"Chittenden County, Vermont","156,545"
"Essex County, Vermont","6,306"
"Franklin County, Vermont","47,746"
"Grand Isle County, Vermont","6,970"
"Lamoille County, Vermont","24,475"
"Orange County, Vermont","28,936"
"Orleans County, Vermont","27,231"
"Rutland County, Vermont","61,642"
"Washington County, Vermont","59,534"
"Windham County, Vermont","44,513"
"Windsor County, Vermont","56,670"
"Accomack County, Virginia","33,164"
"Albemarle County, Virginia","98,970"
"Alleghany County, Virginia","16,250"
"Amelia County, Virginia","12,690"
"Amherst County, Virginia","32,353"
"Appomattox County, Virginia","14,973"
"Arlington County, Virginia","207,627"
"Augusta County, Virginia","73,750"
"Bath County, Virginia","4,731"
"Bedford County, Virginia","68,676"
"Bland County, Virginia","6,824"
"Botetourt County, Virginia","33,148"
"Brunswick County, Virginia","17,434"
"Buchanan County, Virginia","24,098"
"Buckingham County, Virginia","17,146"
"Campbell County, Virginia","54,842"
"Caroline County, Virginia","28,545"
"Carroll County, Virginia","30,042"
"Charles City County, Virginia","7,256"
"Charlotte County, Virginia","12,586"
"Chesterfield County, Virginia","316,236"
"Clarke County, Virginia","14,034"
"Craig County, Virginia","5,190"
"Culpeper County, Virginia","46,689"
"Cumberland County, Virginia","10,052"
"Dickenson County, Virginia","15,903"
"Dinwiddie County, Virginia","28,001"
"Essex County, Virginia","11,151"
"Fairfax County, Virginia","1,081,726"
"Fauquier County, Virginia","65,203"
"Floyd County, Virginia","15,279"
"Fluvanna County, Virginia","25,691"
"Franklin County, Virginia","56,159"
"Frederick County, Virginia","78,305"
"Giles County, Virginia","17,286"
"Gloucester County, Virginia","36,858"
"Goochland County, Virginia","21,717"
"Grayson County, Virginia","15,533"
"Greene County, Virginia","18,403"
"Greensville County, Virginia","12,243"
"Halifax County, Virginia","36,241"
"Hanover County, Virginia","99,863"
"Henrico County, Virginia","306,935"
"Henry County, Virginia","54,151"
"Highland County, Virginia","2,321"
"Isle of Wight County, Virginia","35,270"
"James City County, Virginia","67,009"
"King and Queen County, Virginia","6,945"
"King George County, Virginia","23,584"
"King William County, Virginia","15,935"
"Lancaster County, Virginia","11,391"
"Lee County, Virginia","25,587"
"Loudoun County, Virginia","312,311"
"Louisa County, Virginia","33,153"
"Lunenburg County, Virginia","12,914"
"Madison County, Virginia","13,308"
"Mathews County, Virginia","8,978"
"Mecklenburg County, Virginia","32,727"
"Middlesex County, Virginia","10,959"
"Montgomery County, Virginia","94,392"
"Nelson County, Virginia","15,020"
"New Kent County, Virginia","18,429"
"Northampton County, Virginia","12,389"
"Northumberland County, Virginia","12,330"
"Nottoway County, Virginia","15,853"
"Orange County, Virginia","33,481"
"Page County, Virginia","24,042"
"Patrick County, Virginia","18,490"
"Pittsylvania County, Virginia","63,506"
"Powhatan County, Virginia","28,046"
"Prince Edward County, Virginia","23,368"
"Prince George County, Virginia","35,725"
"Prince William County, Virginia","402,002"
"Pulaski County, Virginia","34,872"
"Rappahannock County, Virginia","7,373"
"Richmond County, Virginia","9,254"
"Roanoke County, Virginia","92,376"
"Rockbridge County, Virginia","22,307"
"Rockingham County, Virginia","76,314"
"Russell County, Virginia","28,897"
"Scott County, Virginia","23,177"
"Shenandoah County, Virginia","41,993"
"Smyth County, Virginia","32,208"
"Southampton County, Virginia","18,570"
"Spotsylvania County, Virginia","122,397"
"Stafford County, Virginia","128,961"
"Surry County, Virginia","7,058"
"Sussex County, Virginia","12,087"
"Tazewell County, Virginia","45,078"
"Warren County, Virginia","37,575"
"Washington County, Virginia","54,876"
"Westmoreland County, Virginia","17,454"
"Wise County, Virginia","41,452"
"Wythe County, Virginia","29,235"
"York County, Virginia","65,464"
"Alexandria city, Virginia","139,966"
"Bristol city, Virginia","17,835"
"Buena Vista city, Virginia","6,650"
"Charlottesville city, Virginia","43,475"
"Chesapeake city, Virginia","222,209"
"Colonial Heights city, Virginia","17,411"
"Covington city, Virginia","5,961"
"Danville city, Virginia","43,055"
"Emporia city, Virginia","5,927"
"Fairfax city, Virginia","22,565"
"Falls Church city, Virginia","12,332"
"Franklin city, Virginia","8,582"
"Fredericksburg city, Virginia","24,286"
"Galax city, Virginia","7,042"
"Hampton city, Virginia","137,436"
"Harrisonburg city, Virginia","48,914"
"Hopewell city, Virginia","22,591"
"Lexington city, Virginia","7,042"
"Lynchburg city, Virginia","75,568"
"Manassas city, Virginia","37,821"
"Manassas Park city, Virginia","14,273"
"Martinsville city, Virginia","13,821"
"Newport News city, Virginia","180,719"
"Norfolk city, Virginia","242,803"
"Norton city, Virginia","3,958"
"Petersburg city, Virginia","32,420"
"Poquoson city, Virginia","12,150"
"Portsmouth city, Virginia","95,535"
"Radford city, Virginia","16,408"
"Richmond city, Virginia","204,214"
"Roanoke city, Virginia","97,032"
"Salem city, Virginia","24,802"
"Staunton city, Virginia","23,746"
"Suffolk city, Virginia","84,585"
"Virginia Beach city, Virginia","437,994"
"Waynesboro city, Virginia","21,006"
"Williamsburg city, Virginia","14,068"
"Winchester city, Virginia","26,203"
"Adams County, Washington","18,728"
"Asotin County, Washington","21,623"
"Benton County, Washington","175,177"
"Chelan County, Washington","72,453"
"Clallam County, Washington","71,404"
"Clark County, Washington","425,363"
"Columbia County, Washington","4,078"
"Cowlitz County, Washington","102,410"
"Douglas County, Washington","38,431"
"Ferry County, Washington","7,551"
"Franklin County, Washington","78,163"
"Garfield County, Washington","2,266"
"Grant County, Washington","89,120"
"Grays Harbor County, Washington","72,797"
"Island County, Washington","78,506"
"Jefferson County, Washington","29,872"
"King County, Washington","1,931,249"
"Kitsap County, Washington","251,133"
"Kittitas County, Washington","40,915"
"Klickitat County, Washington","20,318"
"Lewis County, Washington","75,455"
"Lincoln County, Washington","10,570"
"Mason County, Washington","60,699"
"Okanogan County, Washington","41,120"
"Pacific County, Washington","20,920"
"Pend Oreille County, Washington","13,001"
"Pierce County, Washington","795,225"
"San Juan County, Washington","15,769"
"Skagit County, Washington","116,901"
"Skamania County, Washington","11,066"
"Snohomish County, Washington","713,335"
"Spokane County, Washington","471,221"
"Stevens County, Washington","43,531"
"Thurston County, Washington","252,264"
"Wahkiakum County, Washington","3,978"
"Walla Walla County, Washington","58,781"
"Whatcom County, Washington","201,140"
"Whitman County, Washington","44,776"
"Yakima County, Washington","243,231"
"Barbour County, West Virginia","16,589"
"Berkeley County, West Virginia","104,169"
"Boone County, West Virginia","24,629"
"Braxton County, West Virginia","14,523"
"Brooke County, West Virginia","24,069"
"Cabell County, West Virginia","96,319"
"Calhoun County, West Virginia","7,627"
"Clay County, West Virginia","9,386"
"Doddridge County, West Virginia","8,202"
"Fayette County, West Virginia","46,039"
"Gilmer County, West Virginia","8,693"
"Grant County, West Virginia","11,937"
"Greenbrier County, West Virginia","35,480"
"Hampshire County, West Virginia","23,964"
"Hancock County, West Virginia","30,676"
"Hardy County, West Virginia","14,025"
"Harrison County, West Virginia","69,099"
"Jackson County, West Virginia","29,211"
"Jefferson County, West Virginia","53,498"
"Kanawha County, West Virginia","193,063"
"Lewis County, West Virginia","16,372"
"Lincoln County, West Virginia","21,720"
"Logan County, West Virginia","36,743"
"McDowell County, West Virginia","22,113"
"Marion County, West Virginia","56,418"
"Marshall County, West Virginia","33,107"
"Mason County, West Virginia","27,324"
"Mercer County, West Virginia","62,264"
"Mineral County, West Virginia","28,212"
"Mingo County, West Virginia","26,839"
"Monongalia County, West Virginia","96,189"
"Monroe County, West Virginia","13,502"
"Morgan County, West Virginia","17,541"
"Nicholas County, West Virginia","26,233"
"Ohio County, West Virginia","44,443"
"Pendleton County, West Virginia","7,695"
"Pleasants County, West Virginia","7,605"
"Pocahontas County, West Virginia","8,719"
"Preston County, West Virginia","33,520"
"Putnam County, West Virginia","55,486"
"Raleigh County, West Virginia","78,859"
"Randolph County, West Virginia","29,405"
"Ritchie County, West Virginia","10,449"
"Roane County, West Virginia","14,926"
"Summers County, West Virginia","13,927"
"Taylor County, West Virginia","16,895"
"Tucker County, West Virginia","7,141"
"Tyler County, West Virginia","9,208"
"Upshur County, West Virginia","24,254"
"Wayne County, West Virginia","42,481"
"Webster County, West Virginia","9,154"
"Wetzel County, West Virginia","16,583"
"Wirt County, West Virginia","5,717"
"Wood County, West Virginia","86,956"
"Wyoming County, West Virginia","23,796"
"Adams County, Wisconsin","20,875"
"Ashland County, Wisconsin","16,157"
"Barron County, Wisconsin","45,870"
"Bayfield County, Wisconsin","15,014"
"Brown County, Wisconsin","248,007"
"Buffalo County, Wisconsin","13,587"
"Burnett County, Wisconsin","15,457"
"Calumet County, Wisconsin","48,971"
"Chippewa County, Wisconsin","62,415"
"Clark County, Wisconsin","34,690"
"Columbia County, Wisconsin","56,833"
"Crawford County, Wisconsin","16,644"
"Dane County, Wisconsin","488,073"
"Dodge County, Wisconsin","88,759"
"Door County, Wisconsin","27,785"
"Douglas County, Wisconsin","44,159"
"Dunn County, Wisconsin","43,857"
"Eau Claire County, Wisconsin","98,736"
"Florence County, Wisconsin","4,423"
"Fond du Lac County, Wisconsin","101,633"
"Forest County, Wisconsin","9,304"
"Grant County, Wisconsin","51,208"
"Green County, Wisconsin","36,842"
"Green Lake County, Wisconsin","19,051"
"Iowa County, Wisconsin","23,687"
"Iron County, Wisconsin","5,916"
"Jackson County, Wisconsin","20,449"
"Jefferson County, Wisconsin","83,686"
"Juneau County, Wisconsin","26,664"
"Kenosha County, Wisconsin","166,426"
"Kewaunee County, Wisconsin","20,574"
"La Crosse County, Wisconsin","114,638"
"Lafayette County, Wisconsin","16,836"
"Langlade County, Wisconsin","19,977"
"Lincoln County, Wisconsin","28,743"
"Manitowoc County, Wisconsin","81,442"
"Marathon County, Wisconsin","134,063"
"Marinette County, Wisconsin","41,749"
"Marquette County, Wisconsin","15,404"
"Menominee County, Wisconsin","4,232"
"Milwaukee County, Wisconsin","947,735"
"Monroe County, Wisconsin","44,673"
"Oconto County, Wisconsin","37,660"
"Oneida County, Wisconsin","35,998"
"Outagamie County, Wisconsin","176,695"
"Ozaukee County, Wisconsin","86,395"
"Pepin County, Wisconsin","7,469"
"Pierce County, Wisconsin","41,019"
"Polk County, Wisconsin","44,205"
"Portage County, Wisconsin","70,019"
"Price County, Wisconsin","14,159"
"Racine County, Wisconsin","195,408"
"Richland County, Wisconsin","18,021"
"Rock County, Wisconsin","160,331"
"Rusk County, Wisconsin","14,755"
"St. Croix County, Wisconsin","84,345"
"Sauk County, Wisconsin","61,976"
"Sawyer County, Wisconsin","16,557"
"Shawano County, Wisconsin","41,949"
"Sheboygan County, Wisconsin","115,507"
"Taylor County, Wisconsin","20,689"
"Trempealeau County, Wisconsin","28,816"
"Vernon County, Wisconsin","29,773"
"Vilas County, Wisconsin","21,430"
"Walworth County, Wisconsin","102,228"
"Washburn County, Wisconsin","15,911"
"Washington County, Wisconsin","131,887"
"Waukesha County, Wisconsin","389,891"
"Waupaca County, Wisconsin","52,410"
"Waushara County, Wisconsin","24,496"
"Winnebago County, Wisconsin","166,994"
"Wood County, Wisconsin","74,749"
"Albany County, Wyoming","36,299"
"Big Horn County, Wyoming","11,668"
"Campbell County, Wyoming","46,133"
"Carbon County, Wyoming","15,885"
"Converse County, Wyoming","13,833"
"Crook County, Wyoming","7,083"
"Fremont County, Wyoming","40,123"
"Goshen County, Wyoming","13,249"
"Hot Springs County, Wyoming","4,812"
"Johnson County, Wyoming","8,569"
"Laramie County, Wyoming","91,738"
"Lincoln County, Wyoming","18,106"
"Natrona County, Wyoming","75,450"
"Niobrara County, Wyoming","2,484"
"Park County, Wyoming","28,205"
"Platte County, Wyoming","8,667"
"Sheridan County, Wyoming","29,116"
"Sublette County, Wyoming","10,247"
"Sweetwater County, Wyoming","43,806"
"Teton County, Wyoming","21,294"
"Uinta County, Wyoming","21,118"
"Washakie County, Wyoming","8,533"
"Weston County, Wyoming","7,208"
